# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/NON_MF_SENTENCE_MAP.tsv and regenerate.
key	line	section	env	label	status	decls	sentence
9788b975fc02	586	Weighted asymptotic-commutant invariance	proof	thm:transport-variants	ledger	TV.04 TV.05	The bound makes $(x_n)$ a bounded ultraproduct vector, and the adjoint actions remain operator-norm almost multiplicative because the scalar normalization of the Hilbert norm does not enter the operator norm.
f0a5373427e5	586	Weighted asymptotic-commutant invariance	proof	thm:transport-variants	ledger	TV.05	Thus the ultraproduct proof of Theorem~\ref{paper-thm:kazhdan-transport} applies with these weighted coordinate Hilbert spaces.
4145a428584b	586	Weighted asymptotic-commutant invariance	proof	thm:transport-variants	ledger	TV.01 TV.05	Finiteness of the norm ultraproduct again turns $P\le VPV^{*}$ into $P=VPV^{*}$, which gives both conjugation directions.
03a7d443d037	600	Weighted asymptotic-commutant invariance		thm:transport-variants	ledger	CO.14c	Taking $\nu_n=k_n$, the rank of the projection lift in the proof of Theorem~\ref{thm:projection-collapse}, gives the normalization used there.
93958cc21185	607	Obstructions from a one-sided conjugation datum		sec:conj	formalized	GroupApproximation.KazhdanAsymptoticCommutant.manuscriptKazhdanTransport_anyUniverse GroupApproximation.KazhdanAsymptoticCommutant.manuscriptKazhdanTransport	By Theorem~\ref{paper-thm:kazhdan-transport}, applied to the property-\textup{(T)} subgroup $L=\iota(\Lambda)$, the normal closure $N_{\mathrm{conj}}$ of the commutators $[tct^{-1},\iota(\lambda)]$ is contained in $K_2^{\omega}(U)$ for every operator-norm asymptotic representation $U$ of $H$.
07404f73d0ed	607	Obstructions from a one-sided conjugation datum		sec:conj	formalized	GroupApproximation.PrintedCornerCompression.manuscriptCornerAsymptoticRepresentation GroupApproximation.ManuscriptExactWrappers.manuscriptFiniteNormalObstructionCriterion_anyUniverse	For a finite normal subgroup of $N_{\mathrm{conj}}$, the corner of Lemma~\ref{paper-lem:corner} is the complement of a projection obtained from its averaging operators (Theorem~\ref{thm:criterion}), and the central involution of Section~\ref{paper-sec:sign} is the case $F=\{1,w\}$.
5a4784fc5afb	607	Obstructions from a one-sided conjugation datum		sec:conj	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptAbstractNormalKazhdanObstruction GroupApproximation.ManuscriptExactWrappers.manuscriptNormalKazhdanObstruction_anyUniverse	For a normal property-\textup{(T)} subgroup, which may be infinite, noncentral and torsion-free, the corner is a spectral projection of a Kazhdan average (Theorems~\ref{thm:abstract-nk} and~\ref{thm:normal-kazhdan}).
1e5cfb63a8fd	607	Obstructions from a one-sided conjugation datum		sec:conj	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptIntrinsicNormalKazhdanRadical_anyUniverse	Corollary~\ref{cor:intrinsic-nk} replaces $N_{\mathrm{conj}}$ by the subgroup $\mathfrak D(H,L)$ of \eqref{eq:intrinsicdefect}, which depends on $L$ alone and not on a choice of $t$ and $c$.
19a6757d32ad	625	Obstructions from a one-sided conjugation datum	definition	def:pattern	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptMarkedKazhdanPattern_anyUniverse	Let $H$ be a countable group.
3f3735444bc7	625	Obstructions from a one-sided conjugation datum	definition	def:pattern	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptMarkedKazhdanPattern_anyUniverse	A \emph{Kazhdan conjugation datum} in $H$ is a tuple $(\Lambda,\iota,t,c)$, where $\Lambda$ is a countable group with property~\textup{(T)}, $\iota\colon\Lambda\to H$ is a group homomorphism, possibly with nontrivial kernel, and $t,c\in H$, subject to
1e93f29f3a8b	631	Obstructions from a one-sided conjugation datum	enumerate	def:pattern	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptMarkedKazhdanPattern_anyUniverse	[(M1)] $t\,\iota(\lambda)\,t^{-1}\in\iota(\Lambda)$ for every $\lambda\in\Lambda$;
7b0482a09724	633	Obstructions from a one-sided conjugation datum	enumerate	def:pattern	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptMarkedKazhdanPattern_anyUniverse	[(M2)] $c\,\iota(\lambda)=\iota(\lambda)\,c$ for every $\lambda\in\Lambda$.
2fedd9b75217	636	Obstructions from a one-sided conjugation datum	definition	def:pattern	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptMarkedKazhdanPattern_anyUniverse	Write $\hat c:=tct^{-1}$.
f449ccc4bc19	636	Obstructions from a one-sided conjugation datum	definition	def:pattern	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptMarkedKazhdanPattern_anyUniverse	The datum determines the normal closure
410385b75561	646	Obstructions from a one-sided conjugation datum		def:pattern	ledger	CD.03	For a finitely generated $\Lambda$, conditions (M1)--(M2) are imposed by finitely many relations once generating sets are fixed. Conditions (M1)--(M2) imply that $c$ commutes with $\iota(\Lambda)$ and that $\hat c$ commutes with the subgroup $t\iota(\Lambda)t^{-1}$.
3bc11d4ff22f	652	Obstructions from a one-sided conjugation datum	definition	def:invisible	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptHSInvisibleCharacterization	Let $U=(U_n)$ be an operator-norm asymptotic representation of a countable group $H$ and let $\omega$ be an ultrafilter refining the cofinite filter.
3f00927a7193	652	Obstructions from a one-sided conjugation datum	definition	def:invisible	structural		Write
6a208ef869dc	659	Obstructions from a one-sided conjugation datum	definition	def:invisible	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptHSInvisibleCharacterization	the kernel of the homomorphism induced by $U$ into the tracial ultraproduct of the matrix blocks along $\omega$, and hence a normal subgroup of $H$.
44ac84b3466a	659	Obstructions from a one-sided conjugation datum	definition	def:invisible	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptHSInvisibleCharacterization	An element $g$ is \emph{universally $2$-norm trivial} if $g\in K_2^{\omega}(U)$ for every such $U$ and every such $\omega$.
f53d112b0f29	659	Obstructions from a one-sided conjugation datum	definition	def:invisible	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptHSInvisibleCharacterization	If $\hsnorm{U_n(g)-1}\to0$ along the full sequence, then $g\in K_2^{\omega}(U)$ for every such $\omega$.
e3d7aa58c4a8	669	Obstructions from a one-sided conjugation datum	theorem	thm:criterion	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptFiniteNormalObstructionCriterion_anyUniverse	Let $H$ be a countable group with a Kazhdan conjugation datum $(\Lambda,\iota,t,c)$, and let $F\trianglelefteq H$ be a finite normal subgroup with $F\subseteq N_{\mathrm{conj}}$.
d61241e46701	669	Obstructions from a one-sided conjugation datum	theorem	thm:criterion	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptFiniteNormalObstructionCriterion_anyUniverse	Then every homomorphism $\Theta\colon H\to\U(\mathcal Q)$ satisfies $\Theta(f)=1$ for all $f\in F$.
b5fca0f908aa	678	Obstructions from a one-sided conjugation datum	proof	thm:criterion	structural	-	\emph{Universal $2$-norm triviality of $N_{\mathrm{conj}}$.
93db51467b5a	678	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.01	Let $U_n\colon H\to\U(d_n)$ be an operator-norm asymptotic representation of $H$ (for instance, coordinate unitary lifts of a homomorphism to $\U(\mathcal Q)$), write $U_{g,n}=U_n(g)$, and put
7dc040d3f5a9	685	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.01	Unitary invariance and asymptotic multiplicativity make $K_2\trianglelefteq H$.
b3acb810e6b8	685	Obstructions from a one-sided conjugation datum	proof	thm:criterion	formalized	HasKazhdanPropertyT.of_surjective	Put $L=\iota(\Lambda)$, which has property~\textup{(T)} because it is a quotient of $\Lambda$.
ee6daffbb968	685	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.02	Since $c$ centralizes $L$, the sequence $(U_{c,n})$ belongs to the asymptotic commutant of $L$ in normalized Hilbert--Schmidt norm.
bb3cb13e69b9	685	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.03	Theorem~\ref{paper-thm:kazhdan-transport}, applied to $x_n=U_{c,n}$, shows that $(U_{\hat c,n})$ for $\hat c=tct^{-1}$ lies in the same asymptotic commutant.
a1a7155ca824	685	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.04	Therefore $[\hat c,\iota(\lambda)]\in K_2$ for every $\lambda\in\Lambda$; since $K_2$ is normal, it contains the normal closure of these commutators: $N_{\mathrm{conj}}\subseteq K_2$, and so $F\subseteq K_2$.
28be7a3742aa	685	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.05	Convergence of the full sequence gives triviality along every ultrafilter refining the cofinite filter, so every element of $N_{\mathrm{conj}}$ is universally $2$-norm trivial (Definition~\ref{def:invisible}).
9c0fb1ca3fcc	701	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.06	\emph{The coordinate averaging corner.} Suppose a homomorphism $\Theta$ to $\U(\mathcal Q)$ is nontrivial on $F$; choose coordinate unitary lifts $(V_{g,n})$ of $\Theta$ and form the coordinate averaging operators
7e82e7de46de	706	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.07	Because the lifts are asymptotically multiplicative and $F$ is finite, $(p_n)$ is asymptotically self-adjoint and idempotent.
9c9ef4f5db4f	706	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.07	Since $F$ is normal, $(p_n)$ asymptotically commutes with every lift of $\Theta(H)$.
835bad24305c	706	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.08	Continuous functional calculus applied to the Hermitian parts yields genuine projections at operator-norm distance $o(1)$ from $p_n$, and these projections are asymptotically central as well.
7d031748f2c6	706	Obstructions from a one-sided conjugation datum	proof	thm:criterion	definition	GroupApproximation.FiniteNormalAverageCorner.exists_corner_with_finite_sum_vanishing	Let $q_n$ be their complements.
4420949f472e	706	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.10	Nontriviality of $\Theta$ on $F$ forces $q_n\ne0$ along infinitely many coordinates --- otherwise the averages converge to $1$ and $\Theta|_F$ is trivial. Retain exactly those coordinates and relabel them by $\N$.
be2debbb5e8e	706	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.11	Lemma~\ref{paper-lem:corner} gives an operator-norm asymptotic representation $(W_{g,n})$ of $H$ on the corners $q_nM_{d_n}(\C)q_n\cong M_{r_n}(\C)$, $r_n=\operatorname{rank}q_n>0$.
1486d89aba31	706	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.12	Since $q_n$ is the complement of a projection within $o(1)$ of $p_n$, the finite average vanishes on the corner:
0884f6f39f0a	727	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.13	\emph{The contradiction.} Since $F\subseteq N_{\mathrm{conj}}$ and $(W_{g,n})$ is itself an operator-norm asymptotic representation of $H$, every $f\in F$ satisfies $\hsnorm{W_{f,n}-1}\to0$.
eb25ac600b0e	727	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.14	Because $F$ is finite, these convergences are uniform over $f\in F$, so
c3935718c967	735	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.14	each block with its own normalized trace.
711b39f75cd1	735	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.15	This contradicts \((\ast)\), because operator-norm convergence dominates normalized Hilbert--Schmidt convergence.
c6a33f304366	735	Obstructions from a one-sided conjugation datum	proof	thm:criterion	ledger	FN.00 FN.16	Hence every homomorphism $H\to\U(\mathcal Q)$ is trivial on $F$.
822216cddfd6	741	Obstructions from a one-sided conjugation datum		thm:criterion	ledger	CR.01	The same conclusion holds for every finite normal subgroup $F$ contained in a subgroup $D\le H$ whose elements lie in $K_2^{\omega}(U)$ for every operator-norm asymptotic representation $U$ of $H$ and every $\omega$.
6ad39763a5c3	741	Obstructions from a one-sided conjugation datum		thm:criterion	ledger	CR.01	Finiteness of $F$ is essential: universal $2$-norm triviality alone does not force triviality in the corona (Section~\ref{sec:limits}).
0a1264d3433d	747	Obstructions from a one-sided conjugation datum		thm:criterion	ledger	CR.02	The central involution obstruction (Theorem~\ref{paper-thm:sign-criterion}) is the case $F=\{1,w\}$, where $p_n=\tfrac12(1+V_{w,n})$; in the corona corner the image of $w$ is $-1$ exactly, while the finite-stage compressions satisfy $\opnorm{W_{w,n}+1}\to0$.
1e559b504afb	755	An intrinsic form			structural	-	For a subgroup $L\le H$, let
69e2292704e8	759	An intrinsic form			definition	GroupApproximation.ManuscriptExactWrappers.manuscriptIntrinsicNormalKazhdanPart_anyUniverse	the \emph{compression semigroup} of $L$ in the terminology of Kun--Thom \cite{KT}, and put $G^{+}(L)=\langle P_L\rangle$.
ac10c15943c7	759	An intrinsic form			structural	-	Then set
775c68ac3b9b	767	An intrinsic form			ledger	ID.03	which depends only on the pair $(H,L)$, not on a choice of datum.
bfbd4cd4fa10	770	An intrinsic form	corollary	cor:generaltransport	formalized	GroupApproximation.KazhdanAsymptoticCommutant.compressionGroup_transport_both_anyUniverse	Let $(r_n)$ and $V_{g,n}\in\U(r_n)$ be an operator-norm asymptotic representation of $H$, let $\Lambda$ have property~\textup{(T)}, let $\iota\colon\Lambda\to H$ be a homomorphism, and put $L=\iota(\Lambda)$.
eb51a85899bb	770	An intrinsic form	corollary	cor:generaltransport	formalized	GroupApproximation.KazhdanAsymptoticCommutant.compressionGroup_transport_both_anyUniverse	Suppose that $(x_n\in M_{r_n}(\C))$ is uniformly bounded in operator norm and belongs to the asymptotic commutant in normalized Hilbert--Schmidt norm of $L$:
dff8b9cf17de	780	An intrinsic form	corollary	cor:generaltransport	formalized	GroupApproximation.KazhdanAsymptoticCommutant.compressionGroup_transport_both_anyUniverse	Then for every $g\in G^{+}(L)$, conjugation and inverse conjugation both preserve that asymptotic commutant.
7404587ce833	780	An intrinsic form	corollary	cor:generaltransport	formalized	GroupApproximation.KazhdanAsymptoticCommutant.compressionGroup_transport_both_anyUniverse	Explicitly, both
7f20670e235a	787	An intrinsic form	corollary	cor:generaltransport	formalized	GroupApproximation.KazhdanAsymptoticCommutant.compressionGroup_transport_both_anyUniverse	satisfy the preceding convergence for every $\lambda\in\Lambda$.
b4a9527d6456	792	An intrinsic form	proof	cor:generaltransport	ledger	ID.05	For a one-sided conjugator $s$, Theorem~\ref{paper-thm:kazhdan-transport} applied to $L=\iota(\Lambda)$ gives the conclusion for $V_{s,n}x_nV_{s,n}^*$.
12acfd2c3f76	792	An intrinsic form	proof	cor:generaltransport	formalized	HasKazhdanPropertyT.of_surjective	The subgroup $L$ has property~\textup{(T)} because it is a quotient of $\Lambda$.
68f079441fde	792	An intrinsic form	proof	cor:generaltransport	ledger	ID.06	The equality of the fixed-space projection with its conjugate established in that proof also gives invariance under the inverse conjugation, hence the conclusion for $V_{s,n}^*x_nV_{s,n}$.
008a7c7d470d	792	An intrinsic form	proof	cor:generaltransport	ledger	ID.04 ID.08	The set of $g\in H$ for which conjugation by $V_{g,n}$ and by $V_{g,n}^*$ both preserve the asymptotic commutant is a subgroup, and it contains every one-sided conjugator; hence it contains $G^{+}(L)$.
eb32af26c176	806	An intrinsic form	theorem	thm:compression-radical	formalized	GroupApproximation.KazhdanAsymptoticCommutant.manuscriptCompressionRadical_anyUniverse	Let $H$ and $\Gamma$ be countable groups, let $\Gamma$ have property~\textup{(T)}, let $\iota\colon\Gamma\to H$ be a homomorphism, and put $L=\iota(\Gamma)$.
bdb8d248f3d0	806	An intrinsic form	theorem	thm:compression-radical	formalized	GroupApproximation.KazhdanAsymptoticCommutant.manuscriptCompressionRadical_anyUniverse	If $F\trianglelefteq H$ is finite and $F\le\mathfrak D(H,L)$, then every homomorphism $H\to\U(\mathcal Q)$ maps every element of $F$ to the identity.
3be841907e55	815	An intrinsic form	proof	thm:compression-radical	ledger	ID.10 ID.11	Let $(U_{h,n})$ be coordinate lifts of an operator-norm asymptotic representation of $H$ and put $K_2=\{h:\hsnorm{U_{h,n}-1}\to0\}$, a normal subgroup of $H$.
75a52a7c9160	815	An intrinsic form	proof	thm:compression-radical	ledger	ID.10	If $z\in C_H(L)$, then $(U_{z,n})$ lies in the asymptotic commutant of $L$, and by Corollary~\ref{cor:generaltransport} so does $(U_{gzg^{-1},n})$ for every $g\in G^{+}(L)$.
849944c8502f	815	An intrinsic form	proof	thm:compression-radical	ledger	ID.11	Hence each generator $[gzg^{-1},\ell]$, $\ell\in L$, displayed in \eqref{eq:intrinsicdefect} belongs to $K_2$; since $K_2\trianglelefteq H$, it contains their normal closure: $\mathfrak D(H,L)\le K_2$.
4f8abfaf595f	815	An intrinsic form	proof	thm:compression-radical	ledger	ID.11	Every element of $\mathfrak D(H,L)$ is therefore universally $2$-norm trivial in every operator-norm asymptotic representation of $H$.
36ffe6838ff6	815	An intrinsic form	proof	thm:compression-radical	ledger	ID.09 ID.12	If a homomorphism $H\to\U(\mathcal Q)$ were nontrivial on a finite normal $F\le\mathfrak D(H,L)$, the averaging-corner argument of Theorem~\ref{thm:criterion} would contradict this universal $2$-norm triviality.
d2ec93867111	834	The normal-Kazhdan form of the obstruction			formalized	GroupApproximation.hasKazhdanPropertyT_of_finite	A finite group has property~\textup{(T)}, and its averaging operator is the projection onto its fixed space.
b346b9f26d4e	834	The normal-Kazhdan form of the obstruction			formalized	GroupApproximation.UltraproductKazhdanProjection.manuscriptKazhdanSpectralGap	The spectral projection of a Kazhdan average replaces that operator for an arbitrary normal property-\textup{(T)} subgroup, which may be infinite, noncentral and torsion-free.
649e6936705f	841	The normal-Kazhdan form of the obstruction	theorem	thm:abstract-nk	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptAbstractNormalKazhdanObstruction	Let $H$ be a countable group and let $D\le H$ be a subgroup every element of which is universally $2$-norm trivial (Definition~\ref{def:invisible}).
4e0bc3c8c1ba	841	The normal-Kazhdan form of the obstruction	theorem	thm:abstract-nk	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptAbstractNormalKazhdanObstruction	Let $K\trianglelefteq H$ be a normal subgroup with property~\textup{(T)} such that $K\le D$.
e9cb52166dfe	841	The normal-Kazhdan form of the obstruction	theorem	thm:abstract-nk	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptAbstractNormalKazhdanObstruction	Then every homomorphism $\Theta\colon H\to\U(\mathcal Q)$ satisfies $\Theta(k)=1$ for all $k\in K$.
27dad88f44ee	850	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.03 NK.04	Suppose a homomorphism $\Theta$ to $\U(\mathcal Q)$ is nontrivial on $K$.
5a4a6c545946	850	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.03	Its image $\bar H=\Theta(H)$ is countable and, as a subgroup of $\U(\mathcal Q)$, is MF by definition.
b656cca32c46	850	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.03	Proposition~\ref{paper-prop:mf-equivalences}, applied along an exhaustion of $\bar H$, gives an operator-norm asymptotic representation $(V_{g,n})$ in which every fixed nontrivial element eventually stays at operator-norm distance at least $1$ from the identity.
690031986354	850	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.03	These models provide operator-norm separation, but at growing dimension this yields no lower bound on normalized Hilbert--Schmidt distances.
012026bbfd58	850	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.04 NK.15	Every operator-norm asymptotic representation of $\bar H$ composes with $\Theta$ to one of $H$, so every element of $\Theta(D)$ is again universally $2$-norm trivial, while $\bar K=\Theta(K)\le\Theta(D)$ is normal, Kazhdan and nontrivial. We now work in $\bar H$.
22912cf09d79	864	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.05	\emph{The Kazhdan corner.} Fix a free ultrafilter $\omega$.
528c8cb9abfc	864	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.05	Let $H_\omega$ be the Hilbert-space ultraproduct of the coordinate spaces $\C^{d_n}$, and let $B_\omega=\prod_\omega B(\C^{d_n})$ act on $H_\omega$ as in Section~\ref{paper-sec:transport}.
072e5937267e	864	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.05	The classes $\pi(g)=[V_{g,n}]_\omega$ define a unitary representation of $\bar H$ on $H_\omega$.
8e242437aa00	864	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.05	Fix a finite symmetric generating Kazhdan set $S\subseteq\bar K$ containing $1$, with constant $\varepsilon_0$, put $\theta=1-\varepsilon_0^{2}/(4|S|)$, and let
81a32f39b9fe	875	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.05 NK.06	By Lemma~\ref{paper-lem:kazhdan-gap} the spectrum of $h$ lies in $[-1,1-\varepsilon_0^{2}/(2|S|)]\cup\{1\}$ and hence in $[-1,\theta]\cup\{1\}$, so the spectral projection $P=\chi_{\{1\}}(h)$ belongs to $B_\omega$; its range is $\operatorname{Fix}\pi(\bar K)$, where $h=1$.
93c741ad8f34	875	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.06	Put $q=1-P$.
fcf82ebde266	881	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.06	If $q=0$ then $\pi(k)=1$ for every $k\in\bar K$, against the operator-norm separation of a fixed nontrivial element of $\bar K$.
2fc5a602326e	881	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07	For $g\in\bar H$ the projection $\pi(g)P\pi(g)^{*}$ has range $\operatorname{Fix}\pi(g\bar Kg^{-1})=\operatorname{Fix}\pi(\bar K)$ by normality, so $P$ and $q$ commute with $\pi(\bar H)$ exactly.
339a980c5d28	881	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07	Lift $q$ to projections $q_n\in M_{d_n}(\C)$, nonzero along $\omega$ and with $\opnorm{[q_n,V_{g,n}]_{-}}\to_\omega0$ for every $g\in\bar H$, and lift $h$ to the self-adjoint coordinates
9c25013d0484	893	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07	which represent $h$ because $S$ is symmetric.
1764ef38e9df	893	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.08	The compression of $h$ to the corner satisfies $qhq\le\theta q$ in $B_\omega$, and, writing $x_{+}$ for the positive part of a self-adjoint $x$, the positive part is a continuous function of $x$ and the norm ultraproduct computes it coordinatewise, so that inequality is exactly the coordinate statement
79197855d027	902	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07 NK.08	To obtain ordinary convergence before compressing, pass to a subsequence.
3612f697011c	902	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07	Enumerate $\bar H=\{g_1,g_2,\dots\}$.
72149febee63	902	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07 NK.08	For each $j$ the set
ed3438140fa4	909	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07 NK.08	is again a finite intersection of sets in $\omega$ --- the last constraint by \eqref{eq:corner-spectral} --- hence lies in $\omega$ and in particular is infinite.
38b9c1979cfe	909	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07 NK.08	Choose $n_1<n_2<\cdots$ with $n_j\in A_j$ and relabel along $(n_j)_j$.
12060f74f59a	909	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07	Then $q_n\ne0$ for every $n$.
03084956318a	909	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07	For every fixed $g\in\bar H$, the element $g=g_i$ occurs in the constraints defining $A_j$ for all $j\ge i$, so $\opnorm{[q_n,V_{g,n}]_{-}}\to0$.
309fd94a17aa	909	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.08	The last constraint defining $A_j$ also implies that the left-hand side of \eqref{eq:corner-spectral} tends to $0$.
42492976ec07	909	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.07	Lemma~\ref{paper-lem:corner} now gives an operator-norm asymptotic representation $(W_{g,n})$ of $\bar H$ on the corners $q_nM_{d_n}(\C)q_n$.
1a23239bbe31	921	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.08	\emph{A $2$-norm separation on the corner.} Write $r_n=\operatorname{rank}q_n$ and equip the corner $q_nM_{d_n}(\C)q_n\cong M_{r_n}(\C)$ with its renormalized trace $\tr_{r_n}$.
e1059883d4ac	921	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.08	Applying $\tr_{r_n}$ to the ordinary form of \eqref{eq:corner-spectral} gives
763c14896651	930	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.08	and polar correction moves each $q_nV_{a,n}q_n$ by $o(1)$ in operator norm, hence by $o(1)$ in $\tr_{r_n}$, so the same bound holds with $W_{a,n}$ in its place: the average over $S$ of the real parts of the renormalized traces of the compressed models is at most $\theta+o(1)$.
911914165da9	930	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.09	For each $n$, at least one generator in $S$ therefore has compressed model with real renormalized trace at most $\theta+o(1)$, and so normalized Hilbert--Schmidt distance at least $\sqrt{2(1-\theta)}-o(1)$ from the corner identity.
ea6c1110518e	930	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.09	Since $S$ is finite, a subsequence realizes this at a single generator $s_0$.
fab45d4a7490	940	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.13	\emph{The contradiction.} The corner models form an operator-norm asymptotic representation of $\bar H$, and $s_0$ lies in $\bar K\le\Theta(D)$.
dc09ab77fd66	940	The normal-Kazhdan form of the obstruction	proof	thm:abstract-nk	ledger	NK.13	Hence $s_0$ is universally $2$-norm trivial in the corner models: $\hsnorm{W_{s_0,n}-1}\to0$, contradicting the positive lower bound above.
89c4f579e6ed	948	The normal-Kazhdan form of the obstruction	theorem	thm:normal-kazhdan	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptNormalKazhdanObstruction_anyUniverse	Let $H$ be a countable group with a Kazhdan conjugation datum $(\Lambda,\iota,t,c)$, and let $K\trianglelefteq H$ be a normal subgroup with property~\textup{(T)} such that $K\subseteq N_{\mathrm{conj}}$.
9405b7ade46d	948	The normal-Kazhdan form of the obstruction	theorem	thm:normal-kazhdan	formalized	GroupApproximation.ManuscriptExactWrappers.manuscriptNormalKazhdanObstruction_anyUniverse	Then every homomorphism $\Theta\colon H\to\U(\mathcal Q)$ satisfies $\Theta(k)=1$ for all $k\in K$.
90bd3a4f03c2	956	The normal-Kazhdan form of the obstruction		thm:normal-kazhdan	ledger	NK.00	Since finite groups have property~\textup{(T)}, Theorem~\ref{thm:criterion} is the finite case of Theorem~\ref{thm:normal-kazhdan}.
2df0df601dc3	961	The normal-Kazhdan form of the obstruction	proof	thm:normal-kazhdan	ledger	NK.02	The first step of the proof of Theorem~\ref{thm:criterion} shows that every element of $N_{\mathrm{conj}}$ is universally $2$-norm trivial (Definition~\ref{def:invisible}).
4083bab6425b	961	The normal-Kazhdan form of the obstruction	proof	thm:normal-kazhdan	ledger	NK.00 NK.02	Theorem~\ref{thm:abstract-nk} with $D=N_{\mathrm{conj}}$ gives the conclusion.
7654d5764697	967	The normal-Kazhdan form of the obstruction		thm:normal-kazhdan	structural	-	Every element of $\mathfrak D(H,L)$ is universally $2$-norm trivial, so Theorem~\ref{thm:abstract-nk} gives the following normal-Kazhdan analogue of Theorem~\ref{thm:compression-radical}:
